Date,Time,TempOut,HiTemp,LowTemp,OutHum,DewPt.,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar  ,Rain,RainRate,SolarRad.,SolarEnergy,Hi SolarRad. ,UV Index,UV Dose,Hi UV ,HeatD-D ,CoolD-D ,In Temp,InHum,In Dew,In Heat,In EMC,In AirDensity,ET ,WindSamp,WindTx ,ISS Recept,Arc.Int.
10/12/14,1:00 AM,25.2,25.6,25.2,67,18.7,4.8,E,4.83,20.9,SE,25.2,26.1,26.1,---,747.2,0,0,0,0,0,---,---,---,0,0.287,20.3,38,5.5,18.8,7.55,1.1725,0.05,1400,1,100,60
10/12/14,2:00 AM,24.3,25.2,24.2,65,17.3,1.6,E,1.61,24.1,ESE,24.3,25,25,---,746.5,0,0,0,0,0,---,---,---,0,0.25,20.4,41,6.7,19.1,7.95,1.1701,0.05,1401,1,100,60
10/12/14,3:00 AM,22.4,24.4,22.4,80,18.8,1.6,SE,1.61,9.7,S,22.4,23.2,23.2,---,746.2,0,0,0,0,0,---,---,---,0,0.169,20.1,39,5.7,18.7,7.69,1.1715,0.03,1402,1,100,60
10/12/14,4:00 AM,22.9,23.1,21.8,79,19.1,1.6,WNW,1.61,9.7,SSE,22.9,23.9,23.9,---,746,0,0,0,0,0,---,---,---,0,0.192,19.7,40,5.7,18.4,7.8,1.1727,0.03,1405,1,100,60
10/12/14,5:00 AM,21,22.9,21,87,18.8,1.6,SSE,1.61,4.8,N,21,21.9,21.9,---,746.2,0,0,0,0,0,---,---,---,0,0.111,20,44,7.4,18.9,8.35,1.1707,0.03,1405,1,100,60
10/12/14,6:00 AM,20.8,21,20.4,84,18,1.6,ENE,1.61,6.4,NE,20.8,21.7,21.7,---,746.6,0,0,5,0.43,21,---,---,---,0,0.104,20.2,44,7.6,19.1,8.35,1.1702,0,1401,1,100,60
10/12/14,7:00 AM,23.1,23.1,20.8,80,19.4,1.6,NW,1.61,11.3,WSW,23.1,24.1,24.1,---,747.1,0,0,107,9.2,257,---,---,---,0,0.197,19.9,42,6.6,18.7,8.09,1.1731,0.08,1403,1,100,60
10/12/14,8:00 AM,25.4,25.4,23.1,65,18.3,3.2,WNW,3.22,22.5,ENE,25.4,26.2,26.2,---,747.6,0,0,201,17.29,299,---,---,---,0,0.294,19.4,39,5.1,17.9,7.71,1.1771,0.15,1403,1,100,60
10/12/14,9:00 AM,26.9,26.9,25.4,64,19.6,4.8,NNE,4.83,25.7,ESE,26.9,28.1,28.1,---,747.5,0,0,337,28.99,515,---,---,---,0,0.359,20.2,42,6.9,19,8.08,1.1722,0.25,1399,1,100,60
10/12/14,10:00 AM,28.4,28.5,26.9,57,19.1,4.8,ESE,4.83,24.1,ESE,28.4,29.8,29.8,---,747.6,0,0,491,42.23,745,---,---,---,0,0.421,18.9,48,7.6,17.9,8.93,1.1771,0.36,1397,1,100,60
10/12/14,11:00 AM,29.3,29.3,28.4,57,19.9,6.4,ESE,6.44,20.9,ESE,29.3,31.2,31.2,---,747.3,0,0,576,49.54,768,---,---,---,0,0.458,18.8,42,5.6,17.4,8.13,1.1787,0.43,1399,1,100,60
10/12/14,12:00 PM,29.9,29.9,29.2,56,20.2,6.4,ESE,6.44,22.5,ESE,29.9,32.2,32.2,---,746.7,0,0,732,62.96,1014,---,---,---,0,0.484,19.4,44,6.8,18.3,8.35,1.1744,0.53,1399,1,100,60
10/12/14,1:00 PM,30.6,30.6,29.2,58,21.4,8,ESE,8.05,29,ESE,30.6,33.8,33.8,---,746,0,0,771,66.31,951,---,---,---,0,0.509,18.9,45,6.7,17.7,8.53,1.1754,0.56,1396,1,100,60
10/12/14,2:00 PM,30.8,30.8,30.3,55,20.7,8,ESE,8.05,27.4,SSE,30.8,33.5,33.5,---,745.5,0,0,718,61.76,821,---,---,---,0,0.519,19.2,42,6,17.9,8.12,1.1738,0.53,1397,1,100,60
10/12/14,3:00 PM,30.2,30.9,30.2,59,21.3,8,ESE,8.05,22.5,ESE,30.2,33.2,33.2,---,745.1,0,0,553,47.56,677,---,---,---,0,0.493,20,44,7.4,18.9,8.35,1.169,0.43,1397,1,100,60
10/12/14,4:00 PM,28.9,30.1,28.9,62,20.9,8,ESE,8.05,29,SSE,28.9,31.4,31.4,---,745.3,0,0,316,27.18,425,---,---,---,0,0.442,19,41,5.4,17.6,7.95,1.1748,0.25,1394,1,100,60
10/12/14,5:00 PM,27.2,28.9,27.2,67,20.5,8,ESE,8.05,25.7,ESE,27.2,28.7,28.7,---,745.6,0,0,61,5.25,105,---,---,---,0,0.368,19,45,6.8,17.8,8.53,1.1742,0.08,1399,1,100,60
10/12/14,6:00 PM,26.3,27.2,26.2,70,20.4,6.4,ESE,6.44,20.9,SE,26.3,27.6,27.6,---,746.3,0,0,5,0.43,26,---,---,---,0,0.331,18.5,42,5.3,17.2,8.14,1.1784,0.05,1404,1,100,60
10/12/14,7:00 PM,26.2,26.5,26.1,69,20,6.4,SE,6.44,22.5,SE,26.2,27.4,27.4,---,746.7,0,0,0,0,0,---,---,---,0,0.326,19.6,48,8.2,18.7,8.91,1.1724,0.05,1400,1,100,60
10/12/14,8:00 PM,26.1,26.4,26.1,72,20.6,6.4,ESE,6.44,20.9,E,26.1,27.4,27.4,---,747.2,0,0,0,0,0,---,---,---,0,0.322,18.7,43,5.9,17.4,8.25,1.1785,0.05,1396,1,100,60
10/12/14,9:00 PM,26.2,26.3,25.9,68,19.8,6.4,ESE,6.44,27.4,ENE,26.2,27.4,27.4,---,747.6,0,0,0,0,0,---,---,---,0,0.329,19,47,7.4,17.9,8.83,1.1768,0.05,1401,1,100,60
10/12/14,10:00 PM,26.3,26.5,26.1,68,19.9,4.8,ESE,4.83,20.9,SE,26.3,27.5,27.5,---,747.5,0,0,0,0,0,---,---,---,0,0.331,19.6,51,9.2,18.9,9.5,1.1727,0.05,1399,1,100,60
10/12/14,11:00 PM,23.9,26.3,23.9,78,19.8,1.6,E,1.61,16.1,ENE,23.9,25.2,25.2,---,747.3,0,0,0,0,0,---,---,---,0,0.231,18.4,44,5.9,17.1,8.35,1.1801,0.03,1395,1,100,60
11/12/14,12:00 AM,21.8,23.9,21.8,89,19.9,1.6,ESE,1.61,3.2,NE,21.8,23,23,---,747.2,0,0,0,0,0,---,---,---,0,0.146,18.8,51,8.5,18,9.53,1.176,0.03,1398,1,100,60
11/12/14,1:00 AM,21.3,21.8,21.3,92,19.9,0,ESE,0,3.2,ESE,21.3,22.6,22.6,---,746.9,0,0,0,0,0,---,---,---,0,0.123,18.4,46,6.6,17.2,8.65,1.1789,0,1397,1,100,60
11/12/14,2:00 AM,20.9,21.3,20.9,92,19.5,1.6,ESE,1.61,3.2,ESE,20.9,22.1,22.1,---,746.6,0,0,0,0,0,---,---,---,0,0.106,18.3,49,7.4,17.3,9.15,1.178,0,1400,1,100,60
11/12/14,3:00 AM,20.5,20.9,20.4,94,19.5,0,ESE,0,3.2,ESE,20.5,21.7,21.7,---,746.6,0,0,0,0,0,---,---,---,0,0.09,18.4,51,8.1,17.5,9.55,1.1772,0,1397,1,100,60
11/12/14,4:00 AM,20.1,20.5,20.1,95,19.2,0,ESE,0,3.2,ESE,20.1,21.1,21.1,---,746.7,0,0,0,0,0,---,---,---,0,0.072,18.3,52,8.2,17.4,9.75,1.1777,0,1398,1,100,60
11/12/14,5:00 AM,19.8,20.1,19.8,96,19.1,1.6,NNW,1.61,3.2,ESE,19.8,20.8,20.8,---,747.2,0,0,0,0,0,---,---,---,0,0.06,18.4,52,8.4,17.6,9.75,1.1776,0,1392,1,100,60
11/12/14,6:00 AM,20.2,20.2,19.7,94,19.2,1.6,NNW,1.61,4.8,WNW,20.2,21.3,21.3,---,747.5,0,0,0,0,5,---,---,---,0,0.076,18.3,52,8.2,17.4,9.75,1.1789,0,1395,1,100,60
11/12/14,7:00 AM,22.3,22.3,20.2,89,20.4,1.6,WNW,1.61,6.4,WNW,22.3,23.4,23.4,---,747.9,0,0,57,4.9,197,---,---,---,0,0.164,18.4,54,9,17.7,10.14,1.1782,0.03,1399,1,100,60
11/12/14,8:00 AM,25.5,25.5,22.3,78,21.4,1.6,E,1.61,6.4,WSW,25.5,27.2,27.2,---,748.4,0,0,315,27.09,424,---,---,---,0,0.299,17.9,48,6.8,16.9,8.98,1.1829,0.2,1398,1,100,60
11/12/14,9:00 AM,28.3,28.3,25.5,71,22.6,3.2,N,3.22,12.9,E,28.3,31.5,31.5,---,748.4,0,0,528,45.41,621,---,---,---,0,0.417,17.9,50,7.3,16.9,9.37,1.1828,0.36,1397,1,100,60
11/12/14,10:00 AM,29.8,29.8,28.3,65,22.5,3.2,NE,3.22,19.3,W,29.8,33.6,33.6,---,748.4,0,0,703,60.47,772,---,---,---,0,0.477,18.2,45,6.1,17,8.55,1.1824,0.48,1398,1,100,60
11/12/14,11:00 AM,31.2,31.3,29.8,54,20.8,4.8,NNE,4.83,24.1,E,31.2,34,34,---,747.6,0,0,805,69.24,844,---,---,---,0,0.537,18.5,46,6.7,17.3,8.65,1.1795,0.58,1396,1,100,60
11/12/14,12:00 PM,31.4,31.7,31.1,51,20.1,6.4,ESE,6.44,24.1,SSE,31.4,33.9,33.9,---,747,0,0,850,73.11,865,---,---,---,0,0.546,18.8,45,6.6,17.7,8.53,1.1772,0.63,1398,1,100,60
11/12/14,1:00 PM,31.4,31.8,31.3,53,20.7,8,ESE,8.05,29,SE,31.4,34.3,34.3,---,746.2,0,0,829,71.3,849,---,---,---,0,0.546,19.6,44,7,18.5,8.35,1.1724,0.63,1399,1,100,60
11/12/14,2:00 PM,31.1,31.7,30.9,56,21.2,6.4,ESE,6.44,25.7,SSE,31.1,34.1,34.1,---,745.9,0,0,720,61.93,800,---,---,---,0,0.53,20.1,45,7.7,19.1,8.49,1.1696,0.53,1398,1,100,60
11/12/14,3:00 PM,30.8,31.1,30.8,55,20.7,6.4,ESE,6.44,22.5,ESE,30.8,33.5,33.5,---,745.6,0,0,571,49.11,659,---,---,---,0,0.519,20,43,7,18.9,8.25,1.17,0.43,1398,1,100,60
11/12/14,4:00 PM,29.3,30.8,29.1,60,20.8,8,ESE,8.05,32.2,S,29.3,31.7,31.7,---,745.9,0,0,349,30.02,466,---,---,---,0,0.458,19.7,42,6.4,18.4,8.1,1.1724,0.28,1396,1,100,60
11/12/14,5:00 PM,27.7,29.3,27.7,62,19.8,8,SE,8.05,38.6,ESE,27.7,29.1,29.1,---,746.5,0,0,118,10.15,246,---,---,---,0,0.391,19.4,42,6.1,18.1,8.11,1.1745,0.13,1399,1,100,60
11/12/14,6:00 PM,26.2,27.7,26.2,69,20.1,4.8,ESE,4.83,20.9,SSE,26.2,27.5,27.5,---,747.2,0,0,6,0.52,26,---,---,---,0,0.329,18.8,41,5.3,17.4,7.95,1.1785,0.05,1395,1,100,60
11/12/14,7:00 PM,26.7,26.7,26.1,65,19.6,6.4,SE,6.44,22.5,ESE,26.7,27.8,27.8,---,747.7,0,0,0,0,0,---,---,---,0,0.35,19.6,49,8.6,18.8,9.1,1.1736,0.05,1396,1,100,60
11/12/14,8:00 PM,25.8,26.7,25.7,69,19.7,4.8,SE,4.83,22.5,SE,25.8,26.9,26.9,---,748,0,0,0,0,0,---,---,---,0,0.313,18.3,41,4.8,16.9,7.95,1.1824,0.05,1399,1,100,60
11/12/14,9:00 PM,24.3,26.3,24.3,77,20,3.2,NE,3.22,19.3,ENE,24.3,25.7,25.7,---,748.2,0,0,0,0,0,---,---,---,0,0.248,18.7,48,7.4,17.7,8.94,1.1791,0.05,1395,1,100,60
11/12/14,10:00 PM,24.7,24.7,23.9,74,19.7,1.6,SSE,1.61,14.5,SSE,24.7,25.9,25.9,---,747.8,0,0,0,0,0,---,---,---,0,0.264,19.2,46,7.3,18.2,8.65,1.1763,0.03,1397,1,100,60
11/12/14,11:00 PM,22.8,25,22.8,85,20.1,1.6,NE,1.61,9.7,SSE,22.8,23.9,23.9,---,747.8,0,0,0,0,0,---,---,---,0,0.185,17.8,42,4.7,16.4,8.15,1.1841,0.03,1397,1,100,60
12/12/14,12:00 AM,23.1,23.4,22.3,83,20,1.6,E,1.61,14.5,WSW,23.1,24.2,24.2,---,747.6,0,0,0,0,0,---,---,---,0,0.197,17.6,43,4.8,16.2,8.28,1.1847,0.03,1396,1,100,60
12/12/14,1:00 AM,21.7,23.1,21.5,89,19.8,1.6,NE,1.61,11.3,WNW,21.7,22.9,22.9,---,747.3,0,0,0,0,0,---,---,---,0,0.141,18.1,48,6.9,17,8.97,1.1807,0.03,1398,1,100,60
12/12/14,2:00 AM,21.8,21.9,21.4,89,19.9,1.6,SE,1.61,9.7,ESE,21.8,22.9,22.9,---,747.1,0,0,0,0,0,---,---,---,0,0.144,18.2,49,7.3,17.2,9.16,1.1793,0,1400,1,100,60
12/12/14,3:00 AM,22.6,22.7,21.7,84,19.7,3.2,W,3.22,11.3,WSW,22.6,23.6,23.6,---,746.8,0,0,0,0,0,---,---,---,0,0.176,18.1,49,7.2,17.1,9.17,1.1795,0.03,1394,1,100,60
12/12/14,4:00 AM,21.1,22.6,21.1,91,19.5,1.6,NE,1.61,4.8,ENE,21.1,22.2,22.2,---,747.4,0,0,0,0,0,---,---,---,0,0.113,18.1,50,7.5,17.1,9.36,1.1802,0.03,1397,1,100,60
12/12/14,5:00 AM,20.4,21.1,20.4,93,19.2,1.6,NE,1.61,3.2,NNE,20.4,21.6,21.6,---,747.8,0,0,0,0,0,---,---,---,0,0.086,18.5,51,8.2,17.6,9.54,1.1785,0,1395,1,100,60
12/12/14,6:00 AM,20.6,20.6,20.3,90,18.9,1.6,ENE,1.61,4.8,ENE,20.6,21.7,21.7,---,748.1,0,0,0,0,5,---,---,---,0,0.093,18.2,53,8.5,17.4,9.95,1.1799,0,1398,1,100,60
12/12/14,7:00 AM,22.4,22.4,20.6,86,19.9,1.6,WNW,1.61,4.8,NW,22.4,23.5,23.5,---,748.9,0,0,58,4.99,162,---,---,---,0,0.169,18.2,53,8.4,17.4,9.95,1.1814,0.05,1395,1,100,60
12/12/14,8:00 AM,24.9,24.9,22.4,74,20,1.6,ESE,1.61,9.7,WSW,24.9,26.3,26.3,---,749.5,0,0,266,22.88,462,---,---,---,0,0.275,18,48,6.8,16.9,8.97,1.1844,0.18,1397,1,100,60
12/12/14,9:00 AM,26.9,26.9,24.9,68,20.5,3.2,WNW,3.22,12.9,SW,26.9,28.4,28.4,---,749.5,0,0,523,44.98,649,---,---,---,0,0.356,17.5,45,5.4,16.3,8.58,1.1875,0.36,1394,1,100,60
12/12/14,10:00 AM,28.8,28.8,26.9,61,20.5,3.2,WNW,3.22,9.7,W,28.8,30.9,30.9,---,749.3,0,0,710,61.07,889,---,---,---,0,0.435,18.6,52,8.5,17.7,9.74,1.1804,0.48,1398,1,100,60
12/12/14,11:00 AM,30,30.1,28.8,59,21.1,3.2,W,3.22,11.3,W,30,32.8,32.8,---,748.7,0,0,575,49.46,1085,---,---,---,0,0.486,18.2,42,5,16.8,8.15,1.1838,0.43,1399,1,100,60
12/12/14,12:00 PM,29.7,31.2,29.7,59,20.8,3.2,WNW,3.22,11.3,ESE,29.7,32.2,32.2,---,748,0,0,594,51.09,1281,---,---,---,0,0.472,18.9,44,6.4,17.7,8.35,1.1785,0.43,1396,1,100,60
12/12/14,1:00 PM,31,31.7,29.6,60,22.3,4.8,ESE,4.83,25.7,ESE,31,34.8,34.8,---,746.9,0,0,822,70.7,1081,---,---,---,0,0.528,19.2,43,6.3,17.9,8.25,1.176,0.58,1394,1,100,60
12/12/14,2:00 PM,28.4,31.6,28.4,66,21.5,6.4,ESE,6.44,24.1,SW,28.4,30.9,30.9,---,746.7,0,0,556,47.82,1099,---,---,---,0,0.421,19.2,42,5.9,17.9,8.12,1.1759,0.46,1399,1,100,60
12/12/14,3:00 PM,28.2,28.4,27.7,65,21,6.4,ESE,6.44,24.1,SSE,28.2,30.2,30.2,---,746,0,0,253,21.76,425,---,---,---,0,0.41,18.7,41,5.2,17.3,7.95,1.1772,0.2,1397,1,100,60
12/12/14,4:00 PM,27.6,28.2,27.4,73,22.3,3.2,N,3.22,16.1,SW,27.6,30.1,30.1,---,746.5,0,0,146,12.56,199,---,---,---,0,0.384,19.3,47,7.7,18.4,8.81,1.1735,0.1,1400,1,100,60
12/12/14,5:00 PM,26.9,27.6,26.9,70,21,3.2,NNE,3.22,17.7,ESE,26.9,28.7,28.7,---,747,0,0,64,5.5,127,---,---,---,0,0.359,18.7,42,5.5,17.3,8.14,1.1787,0.05,1399,1,100,60
12/12/14,6:00 PM,25.8,26.9,25.8,77,21.5,1.6,WNW,1.61,9.7,W,25.8,27.6,27.6,---,747.2,0,0,2,0.17,23,---,---,---,0,0.313,18.4,44,6,17.2,8.35,1.1796,0.03,1395,1,100,60
12/12/14,7:00 PM,24.1,25.8,24.1,86,21.6,1.6,W,1.61,4.8,NNW,24.1,25.8,25.8,---,747.7,0,0,0,0,0,---,---,---,0,0.238,17.6,42,4.5,16.2,8.15,1.1849,0.03,1397,1,100,60
12/12/14,8:00 PM,23.8,24.1,23.7,86,21.3,1.6,ENE,1.61,6.4,ESE,23.8,25.5,25.5,---,748.4,0,0,0,0,0,---,---,---,0,0.229,17.4,43,4.7,16.1,8.28,1.1865,0.03,1393,1,100,60
12/12/14,9:00 PM,23.8,24.6,23.8,83,20.8,1.6,WSW,1.61,9.7,SSW,23.8,25.3,25.3,---,748.7,0,0,0,0,0,---,---,---,0,0.229,18.2,45,6.1,17,8.55,1.1828,0.03,1399,1,100,60
12/12/14,10:00 PM,24.3,24.5,22.7,82,21,3.2,SSE,3.22,12.9,WSW,24.3,25.9,25.9,---,748.7,0,0,0,0,0,---,---,---,0,0.248,17.3,44,5,16,8.42,1.1873,0.03,1396,1,100,60
12/12/14,11:00 PM,22.9,24.3,22.9,86,20.4,1.6,ESE,1.61,9.7,W,22.9,24.1,24.1,---,748.2,0,0,0,0,0,---,---,---,0,0.19,18,48,6.8,16.9,8.97,1.1824,0.03,1394,1,100,60
13/12/14,12:00 AM,22.6,22.8,22.5,87,20.3,1.6,SW,1.61,12.9,ESE,22.6,23.7,23.7,---,748,0,0,0,0,0,---,---,---,0,0.176,17.8,48,6.6,16.7,8.99,1.183,0.03,1397,1,100,60
13/12/14,1:00 AM,21.4,22.6,21.4,90,19.7,1.6,SSE,1.61,4.8,S,21.4,22.6,22.6,---,747.6,0,0,0,0,0,---,---,---,0,0.127,17.9,51,7.6,16.9,9.57,1.1813,0,1394,1,100,60
13/12/14,2:00 AM,22.6,22.6,21.3,84,19.7,3.2,W,3.22,9.7,W,22.6,23.6,23.6,---,746.8,0,0,0,0,0,---,---,---,0,0.176,18.1,49,7.2,17.1,9.17,1.1795,0.03,1397,1,100,60
13/12/14,3:00 AM,22.1,22.7,22.1,86,19.6,1.6,WNW,1.61,8,WSW,22.1,23.1,23.1,---,746.5,0,0,0,0,0,---,---,---,0,0.155,17.9,50,7.4,16.9,9.36,1.1794,0.03,1398,1,100,60
13/12/14,4:00 AM,21.7,22.2,21.7,87,19.5,1.6,W,1.61,6.4,WNW,21.7,22.8,22.8,---,746.6,0,0,0,0,0,---,---,---,0,0.141,17.9,52,7.9,17,9.75,1.1793,0.03,1399,1,100,60
13/12/14,5:00 AM,20.7,21.7,20.7,91,19.1,1.6,N,1.61,3.2,N,20.7,21.8,21.8,---,746.9,0,0,0,0,0,---,---,---,0,0.097,18.1,51,7.8,17.2,9.56,1.179,0,1400,1,100,60
13/12/14,6:00 AM,20.3,20.7,20.3,89,18.5,1.6,SSW,1.61,6.4,SSW,20.3,21.3,21.3,---,747,0,0,1,0.09,11,---,---,---,0,0.083,18,54,8.5,17.2,10.15,1.179,0,1384,1,100,60
13/12/14,7:00 AM,22.2,22.2,20.3,84,19.3,1.6,ESE,1.61,4.8,W,22.2,23.1,23.1,---,747.6,0,0,86,7.4,234,---,---,---,0,0.16,18.2,53,8.4,17.4,9.95,1.1793,0.05,1398,1,100,60
13/12/14,8:00 AM,25.3,25.3,22.2,74,20.4,1.6,ESE,1.61,4.8,ESE,25.3,26.7,26.7,---,748.4,0,0,322,27.7,485,---,---,---,0,0.292,18,49,7.1,17,9.17,1.1824,0.2,1400,1,100,60
13/12/14,9:00 AM,26.2,26.2,25.1,72,20.7,1.6,SW,1.61,6.4,W,26.2,27.6,27.6,---,748.4,0,0,286,24.6,707,---,---,---,0,0.326,17.1,44,4.7,15.8,8.44,1.1879,0.23,1399,1,100,60
13/12/14,10:00 AM,28.3,28.3,26,63,20.6,1.6,NW,1.61,8,NW,28.3,30.2,30.2,---,748.2,0,0,343,29.5,979,---,---,---,0,0.417,18.7,50,8,17.8,9.34,1.1786,0.25,1394,1,100,60
13/12/14,11:00 AM,30.8,30.8,28.3,56,21,3.2,WSW,3.22,11.3,WNW,30.8,33.7,33.7,---,747.6,0,0,951,81.8,1055,---,---,---,0,0.519,17.9,43,5.1,16.6,8.27,1.1832,0.63,1401,1,100,60
13/12/14,12:00 PM,30.5,32,30.5,58,21.3,6.4,ESE,6.44,27.4,ESE,30.5,33.7,33.7,---,746.8,0,0,818,70.36,1187,---,---,---,0,0.507,18.6,43,5.7,17.3,8.25,1.1786,0.58,1397,1,100,60
13/12/14,1:00 PM,30.9,31.9,30.3,55,20.8,4.8,ESE,4.83,17.7,ESE,30.9,33.7,33.7,---,746.6,0,0,529,45.5,1114,---,---,---,0,0.523,19.4,50,8.7,18.7,9.31,1.1723,0.41,1396,1,100,60
13/12/14,2:00 PM,31.8,31.9,30.5,51,20.4,6.4,ESE,6.44,29,E,31.8,34.6,34.6,---,745.9,0,0,736,63.3,1085,---,---,---,0,0.56,18.9,41,5.3,17.5,7.95,1.1763,0.53,1394,1,100,60
13/12/14,3:00 PM,28.8,31.8,28.8,62,20.8,4.8,ESE,4.83,25.7,SSE,28.8,31.2,31.2,---,745.9,0,0,343,29.5,772,---,---,---,0,0.438,19.2,42,6,17.9,8.12,1.1744,0.28,1399,1,100,60
13/12/14,4:00 PM,29.9,30.2,28.6,61,21.6,4.8,ESE,4.83,17.7,SE,29.9,33.2,33.2,---,745.9,0,0,306,26.32,510,---,---,---,0,0.484,19.3,43,6.4,18.1,8.25,1.1738,0.23,1397,1,100,60
13/12/14,5:00 PM,27.5,30,27.4,66,20.6,4.8,ESE,4.83,20.9,S,27.5,29.2,29.2,---,746.4,0,0,119,10.24,329,---,---,---,0,0.382,18.7,41,5.2,17.3,7.95,1.1778,0.1,1396,1,100,60
13/12/14,6:00 PM,26.2,27.5,26.2,75,21.4,1.6,ESE,1.61,8,SSE,26.2,27.9,27.9,---,746.8,0,0,8,0.69,46,---,---,---,0,0.326,19.6,50,8.8,18.8,9.31,1.172,0.03,1398,1,100,60
13/12/14,7:00 PM,24.8,26.2,24.8,82,21.5,1.6,ENE,1.61,9.7,SW,24.8,26.6,26.6,---,747.4,0,0,0,0,0,---,---,---,0,0.269,18.1,42,4.9,16.7,8.15,1.1823,0.03,1396,1,100,60
13/12/14,8:00 PM,24.3,24.8,24.2,82,21,1.6,W,1.61,3.2,ENE,24.3,25.9,25.9,---,747.8,0,0,0,0,0,---,---,---,0,0.248,19,47,7.4,17.9,8.83,1.1772,0.03,1401,1,100,60
13/12/14,9:00 PM,23.3,24.3,23.2,86,20.9,1.6,S,1.61,6.4,NW,23.3,24.6,24.6,---,748.2,0,0,0,0,0,---,---,---,0,0.208,18.1,45,5.9,16.8,8.56,1.1828,0.03,1397,1,100,60
13/12/14,10:00 PM,22.8,23.4,22.8,88,20.7,1.6,SW,1.61,6.4,ENE,22.8,24.1,24.1,---,748,0,0,0,0,0,---,---,---,0,0.185,17.8,46,6,16.7,8.69,1.1832,0.03,1398,1,100,60
13/12/14,11:00 PM,22.1,22.8,22.1,90,20.4,1.6,S,1.61,3.2,SW,22.1,23.3,23.3,---,747.7,0,0,0,0,0,---,---,---,0,0.157,18,47,6.5,16.9,8.86,1.1818,0,1399,1,100,60
14/12/14,12:00 AM,21.6,22.2,21.6,92,20.2,1.6,WSW,1.61,4.8,ESE,21.6,22.9,22.9,---,747.3,0,0,0,0,0,---,---,---,0,0.134,17.9,48,6.8,16.9,8.98,1.1812,0,1399,1,100,60
14/12/14,1:00 AM,20.9,21.6,20.9,94,19.9,0,WSW,0,3.2,WSW,20.9,22.3,22.3,---,746.9,0,0,0,0,0,---,---,---,0,0.109,18.3,51,8,17.4,9.55,1.1782,0,1394,1,100,60
14/12/14,2:00 AM,21.1,21.2,20.9,93,19.9,1.6,SE,1.61,4.8,SW,21.1,22.4,22.4,---,746.5,0,0,0,0,0,---,---,---,0,0.116,18.2,51,7.9,17.3,9.55,1.1779,0,1399,1,100,60
14/12/14,3:00 AM,20.9,21.1,20.8,93,19.8,0,N,0,3.2,N,20.9,22.2,22.2,---,746.5,0,0,0,0,0,---,---,---,0,0.109,18.4,52,8.4,17.6,9.75,1.1767,0,1395,1,100,60
14/12/14,4:00 AM,21.1,21.2,20.9,93,19.9,1.6,ENE,1.61,3.2,N,21.1,22.4,22.4,---,746.6,0,0,0,0,0,---,---,---,0,0.116,18.4,56,9.5,17.8,10.45,1.1756,0,1395,1,100,60
14/12/14,5:00 AM,20.4,21.2,20.4,95,19.6,0,E,0,3.2,E,20.4,21.7,21.7,---,746.8,0,0,0,0,0,---,---,---,0,0.088,18.5,54,9,17.8,10.14,1.1761,0,1390,1,100,60
14/12/14,6:00 AM,20.2,20.4,20.1,96,19.5,0,E,0,3.2,E,20.2,21.3,21.3,---,747.1,0,0,0,0,5,---,---,---,0,0.076,18.3,55,9.1,17.7,10.25,1.1772,0,1375,1,100,60
14/12/14,7:00 AM,21.3,21.3,20.1,94,20.3,0,NNE,0,3.2,NNE,21.3,22.7,22.7,---,747.8,0,0,51,4.39,104,---,---,---,0,0.125,18.4,56,9.5,17.8,10.45,1.1776,0.03,1391,1,100,60
14/12/14,8:00 AM,26.3,26.3,21.3,68,19.9,1.6,NNE,1.61,4.8,ESE,26.3,27.5,27.5,---,748.3,0,0,300,25.8,608,---,---,---,0,0.331,18.3,52,8.2,17.4,9.75,1.1801,0.2,1396,1,100,60
14/12/14,9:00 AM,27.1,27.1,26.1,65,20,1.6,NW,1.61,11.3,WSW,27.1,28.4,28.4,---,748.3,0,0,430,36.98,798,---,---,---,0,0.366,17.9,50,7.3,16.9,9.37,1.1826,0.3,1392,1,100,60
14/12/14,10:00 AM,29.4,29.4,27.1,52,18.6,3.2,WNW,3.22,9.7,SSW,29.4,30.7,30.7,---,748.1,0,0,707,60.81,854,---,---,---,0,0.463,17.5,49,6.7,16.4,9.21,1.1843,0.48,1397,1,100,60
14/12/14,11:00 AM,30.2,30.3,29.3,46,17.3,3.2,NW,3.22,12.9,WSW,30.2,31,31,---,747.3,0,0,807,69.41,893,---,---,---,0,0.493,17.9,51,7.6,16.9,9.57,1.1807,0.56,1397,1,100,60
14/12/14,12:00 PM,31.7,31.8,30.1,45,18.3,3.2,NW,3.22,11.3,WNW,31.7,33.3,33.3,---,746.3,0,0,858,73.8,863,---,---,---,0,0.558,18.2,49,7.3,17.2,9.16,1.1783,0.61,1400,1,100,60
14/12/14,1:00 PM,33.1,33.2,31.5,39,17.3,3.2,SW,3.22,16.1,SSE,33.1,34.2,34.2,---,745.4,0,0,825,70.96,856,---,---,---,0,0.616,18.4,48,7.2,17.4,8.95,1.1758,0.61,1399,1,100,60
14/12/14,2:00 PM,32.4,33.1,32.2,41,17.4,6.4,ESE,6.44,22.5,E,32.4,33.4,33.4,---,745,0,0,727,62.53,788,---,---,---,0,0.586,18.8,48,7.6,17.8,8.93,1.1732,0.58,1397,1,100,60
